Run,Event,Type1,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147048,247602342,G,9.76626,-6.75644,-2.2893,-6.6692,7.13375,-0.834569,-2.8149,-1,G,10.2548,-8.71359,-2.83284,-4.60415,9.16252,-0.483445,-2.82726,-1,2.86292
147048,247618470,G,7.94733,0.0338816,-5.58561,-5.65232,5.58571,-0.889781,-1.56473,-1,G,7.13894,-4.88867,2.45054,-4.58792,5.46848,-0.762814,2.67693,1,9.45173
147048,247634918,G,25.2131,7.37341,1.09526,24.0857,7.45431,1.8891,0.147464,1,T,7.39152,2.02361,1.56298,6.93437,2.55693,1.72321,0.657669,1,2.3333
147048,247882966,G,12.8087,0.920609,4.86669,-11.8118,4.953,-1.60357,1.38384,-1,T,8.52026,-0.752756,1.40207,-8.36966,1.59136,-2.36209,2.06352,1,2.88206
147048,247880694,G,32.7638,-11.4975,0.505068,-30.6759,11.5086,-1.70699,3.09769,1,T,7.82402,-1.73457,-0.120135,-7.62765,1.73872,-2.18452,-3.07244,1,2.23105
147048,247989358,G,22.0478,1.2201,-4.03675,21.6405,4.21711,2.33793,-1.27728,1,T,6.17798,-1.26701,-0.276575,6.03941,1.29685,2.24285,-2.92667,1,3.4513
147048,248012126,G,4.80813,-2.46952,3.75312,-1.70953,4.49271,-0.371882,2.15277,-1,G,4.6588,0.298147,3.49326,-3.06618,3.50596,-0.789838,1.48565,1,3.09683
147048,248089374,G,8.62499,-3.17618,-0.805923,-7.97757,3.27683,-1.62264,-2.8931,-1,G,6.42399,-2.00554,-2.94002,-5.34702,3.55892,-1.19611,-2.16944,1,2.83634
147048,248256910,G,36.6863,14.6988,-12.0256,31.3879,18.9913,1.27661,-0.685699,-1,G,11.7284,-4.43338,5.06757,9.60254,6.73314,1.15309,2.28954,-1,22.5825
147048,248292246,G,13.3644,-4.33907,-11.5441,5.14789,12.3327,0.40616,-1.93033,-1,T,4.64005,-2.84917,-3.13555,1.8893,4.23668,0.432343,-2.30838,-1,2.73375
147048,248401430,G,6.42691,-4.55074,-0.533104,-4.50561,4.58186,-0.869557,-3.02498,-1,T,4.77657,-0.125607,-4.3073,-2.05811,4.30913,-0.461103,-1.59995,1,6.09407
147048,248427598,G,15.9459,0.437877,-3.64403,-15.5174,3.67024,-2.14855,-1.45121,1,T,25.2268,-4.0223,4.87425,24.4222,6.31959,2.06132,2.26072,1,40.0192
147048,248460678,G,33.6842,6.32767,-6.19838,-32.4986,8.85773,-2.01113,-0.775077,1,T,4.39805,0.852402,-0.0132976,-4.31334,0.852506,-2.32406,-0.0155988,1,2.2372
147048,248468854,G,26.4793,2.92221,5.6459,-25.7046,6.35732,-2.10516,1.09318,1,T,6.09676,-1.67068,0.679402,-5.82293,1.80354,-1.88837,2.75536,-1,5.06342
147048,247242007,G,11.3008,-5.78701,-1.1897,9.63281,5.90803,1.26502,-2.93884,1,G,5.85246,-4.0496,1.56747,3.92223,4.34237,0.811277,2.77228,-1,3.68674
147048,247309407,G,11.3138,-1.56236,-7.36094,-8.4479,7.52492,-0.965502,-1.77994,1,G,5.13102,2.34635,4.42604,1.10497,5.00951,0.218824,1.08334,-1,14.3974
147048,247515303,G,10.6351,7.30377,-0.571227,-7.70856,7.32608,-0.917813,-0.0780509,-1,G,30.0506,7.90015,-19.5477,-21.4127,21.0838,-0.892361,-1.18672,-1,13.0899
147048,247612759,G,11.6953,-8.04213,-8.39769,1.25368,11.6274,0.107613,-2.33457,1,T,3.59866,1.18459,0.382751,-3.37483,1.24489,-1.72285,0.312521,1,10.8693
147048,247709983,G,27.6109,-9.81295,-11.3636,-23.1717,15.0141,-1.21856,-2.2831,1,T,3.09107,0.692673,-0.164278,3.00612,0.711887,2.14737,-0.232863,-1,17.8855
147048,247875495,G,18.3584,0.064855,-7.55937,16.7293,7.55965,1.53502,-1.56222,-1,T,3.69442,-1.10098,-0.840946,-3.4232,1.3854,-1.63637,-2.48931,-1,15.4154
147048,247896911,G,34.0642,-6.77436,-28.777,-16.9219,29.5636,-0.545006,-1.802,-1,T,8.1662,2.90701,-5.99987,-4.7145,6.66702,-0.658504,-1.11961,1,9.5334
147048,247917423,G,17.9057,-1.07985,-9.35187,-15.2308,9.41401,-1.25843,-1.68576,1,T,6.70843,-2.39038,-1.44913,-6.09738,2.79533,-1.52188,-2.5966,-1,4.71777
147048,247927559,G,4.42187,-1.0856,-1.69539,3.93559,2.01317,1.42329,-2.14034,1,G,13.9703,-6.73034,10.1342,-6.86724,12.1655,-0.538134,2.15704,1,14.049
147048,247996487,G,6.00535,-4.22585,0.216642,4.26009,4.2314,0.88616,3.09037,-1,G,4.7443,-2.87911,-2.46139,2.85475,3.78783,0.696074,-2.43425,1,3.06838
147048,248051575,G,5.37501,-1.02646,-4.78781,2.21423,4.89661,0.438052,-1.78199,1,G,4.42742,2.8094,2.14534,2.66377,3.53486,0.696002,0.652166,1,7.88234
147048,248083567,G,17.6625,5.95185,-0.963939,-16.6012,6.02941,-1.73743,-0.160562,1,G,4.67342,0.109501,-4.2504,1.93697,4.25181,0.441118,-1.54504,1,14.8299
147048,248173071,G,10.9561,-10.7188,-1.70611,1.49024,10.8538,0.136874,-2.98375,1,T,4.38022,1.16094,-0.0266551,-4.22217,1.16125,-2.0024,-0.0229559,1,11.5492
147048,248236783,G,5.03448,2.45802,4.32854,0.746163,4.97776,0.149344,1.05434,-1,G,8.69363,0.325219,8.51082,1.74015,8.51703,0.202919,1.5326,1,3.11186
147048,248311239,G,11.6906,-2.72583,-6.93931,9.0042,7.45548,1.02091,-1.94509,-1,T,3.17989,-0.7877,0.884029,2.94933,1.18405,1.64384,2.29864,-1,5.40687
147048,248357479,G,16.4406,3.86985,0.9807,-15.9482,3.99218,-2.09347,0.248196,1,G,9.48479,-2.71768,1.66077,-8.93342,3.18496,-1.75487,2.59305,-1,6.68777
147048,248356151,G,13.8555,-5.25527,3.18984,-12.4166,6.1476,-1.45243,2.59606,-1,G,52.0301,15.6854,-17.4854,46.4257,23.4898,1.43304,-0.83961,1,53.5831
147048,248367735,G,10.0155,-1.10961,-2.87282,-9.52965,3.07967,-1.84788,-1.93939,-1,G,6.55731,6.15196,-1.37909,-1.79963,6.30464,-0.281704,-0.220526,-1,10.1391
147048,248378055,G,9.63731,3.42016,-2.78779,8.56723,4.4124,1.41722,-0.683884,1,G,41.157,-13.716,11.7615,36.9787,18.0682,1.46429,2.43276,1,17.8633
147048,248423111,G,14.9703,7.64184,-5.01788,11.8541,9.14204,1.07642,-0.581024,-1,T,7.20553,-1.82172,1.47196,6.81345,2.34208,1.78932,2.46199,-1,9.84069
147048,247334136,G,16.9582,-5.97702,-0.607581,15.858,6.00782,1.69785,-3.04029,1,G,12.3315,10.1506,5.13143,-4.7632,11.3739,-0.407418,0.468063,-1,26.399
147048,247567864,G,6.05323,5.12553,2.22229,2.32826,5.58656,0.405552,0.409109,1,G,4.48422,-4.00371,-1.51481,1.33143,4.28069,0.306222,-2.77989,1,9.79211
147048,247653528,G,14.6324,-4.25836,0.888427,-13.9705,4.35005,-1.88331,2.93591,1,G,15.2704,-6.12746,-1.26762,-13.9292,6.2572,-1.54041,-2.9376,-1,2.78951
147048,247682000,G,9.49775,-3.62467,1.45511,-8.65682,3.90584,-1.53642,2.75984,-1,G,7.76967,7.02271,0.584483,3.27057,7.04699,0.448881,0.0830362,-1,15.92
147048,247689992,G,52.2077,-0.323712,-14.136,50.2564,14.1398,1.98052,-1.59369,1,T,3.39723,-0.991642,-0.705197,3.17007,1.21682,1.68561,-2.52343,-1,3.94128
147048,247841368,G,15.0315,-5.51219,-0.650972,13.9688,5.5505,1.65341,-3.02404,1,T,4.16214,0.110547,1.17406,3.99019,1.17926,1.93326,1.47692,1,4.05215
147048,247871144,G,20.4867,-2.89069,10.3459,-17.4442,10.7422,-1.26158,1.84325,1,T,8.34701,-1.44859,2.63649,-7.78536,3.00824,-1.67943,2.07321,-1,2.73502
147048,247944896,G,13.5846,1.96603,1.74725,-13.3271,2.63024,-2.32547,0.726548,-1,G,17.3658,-11.5325,11.3769,6.25519,16.1998,0.377125,2.36299,1,25.3802
147048,247979920,G,5.01506,1.04586,4.30635,-2.34546,4.43153,-0.507234,1.33254,1,G,4.72037,-4.02688,-0.60652,-2.38475,4.0723,-0.55644,-2.9921,1,7.05892
147048,248075712,G,17.6012,3.40631,-1.66122,17.1881,3.7898,2.21699,-0.453751,1,G,5.09376,-2.96947,2.24642,-3.47434,3.72346,-0.833264,2.49394,1,18.0683
147048,248139104,G,11.5425,-3.10361,-5.32552,9.75831,6.16389,1.24001,-2.09846,1,G,8.175,-4.5449,-2.81884,6.18203,5.34808,0.987454,-2.58644,-1,3.13929
147048,248140336,G,9.26055,2.36567,-2.26042,8.66261,3.27198,1.70066,-0.762649,-1,T,7.63418,1.45716,0.237575,7.48931,1.4764,2.32659,0.161618,1,2.41693
147048,248145432,G,56.7046,-5.42485,13.9933,-54.6824,15.0081,-2.00442,1.94063,-1,T,5.75407,0.432498,1.65145,-5.49398,1.70714,-1.88529,1.31466,-1,3.19583
147048,248150184,G,8.42258,3.12135,-2.62602,7.36817,4.07907,1.35351,-0.699426,1,G,10.9787,5.39835,-1.38376,9.4585,5.57287,1.29942,-0.250928,-1,2.14672
147048,248180424,G,13.1904,-0.303465,-2.44859,-12.9571,2.46732,-2.3606,-1.6941,-1,T,5.73283,1.98961,-0.909356,-5.29799,2.18757,-1.61781,-0.428703,1,3.27407
147048,248203720,G,7.98442,-1.54988,2.91278,-7.27003,3.29946,-1.53107,2.05979,1,G,5.53695,-1.36574,-5.06194,-1.77715,5.24294,-0.332783,-1.83433,-1,9.37317
147048,248270472,G,41.7236,1.27386,-9.58378,-40.5878,9.66807,-2.14168,-1.43865,-1,T,7.51412,1.26564,-0.983295,-7.34045,1.60272,-2.22656,-0.660507,1,3.01936
147048,248459416,G,19.8302,14.6675,-9.37688,9.4956,17.4086,0.521492,-0.568814,-1,T,7.52263,1.66147,-0.885701,7.28244,1.8828,2.06216,-0.489763,1,9.73253
147048,248454280,G,8.117,6.09574,-3.43677,4.11157,6.99782,0.55812,-0.513376,1,T,3.60482,3.45739,-0.425811,0.921252,3.48351,0.261471,-0.122543,1,2.42689
147048,247267249,G,7.8175,1.57575,3.10541,-6.99826,3.48232,-1.44794,1.10123,1,G,7.28457,-1.06708,-3.07218,-6.51743,3.25222,-1.44542,-1.9051,-1,6.71856
147048,247291601,G,29.5281,-0.729543,-22.3687,-19.2616,22.3806,-0.779322,-1.6034,1,T,3.96938,-0.272488,0.821256,-3.87248,0.865281,-2.204,1.89116,-1,11.0273
147048,247574705,G,10.2036,6.69832,-3.59341,6.80602,7.60132,0.805424,-0.492392,-1,T,3.90727,-1.00119,-0.124449,-3.77329,1.0089,-2.02965,-3.01793,-1,11.985
147048,247594985,G,7.73392,3.07163,-4.53577,5.45841,5.47797,0.878847,-0.975537,1,G,8.02847,-5.11942,-0.361571,6.173,5.13217,1.01777,-3.07108,-1,9.21877
147048,247695265,G,13.6114,-0.923005,7.77608,-11.1328,7.83066,-1.15053,1.68894,1,G,4.79761,4.36575,1.65093,1.10481,4.66747,0.234548,0.361533,-1,11.7307
147048,247731385,G,9.59862,-3.41266,1.79494,8.78944,3.85591,1.56206,2.65739,1,G,5.49009,-3.88879,0.378827,3.85534,3.9072,0.871957,3.04448,-1,3.12122
147048,247783321,G,46.5911,10.4028,3.65286,-45.2676,11.0255,-2.12004,0.337693,-1,T,10.2463,2.78344,0.011518,-9.86046,2.78346,-1.97733,0.00413803,-1,2.02101
147048,247891337,G,28.8596,5.47028,-2.32441,-28.2407,5.94364,-2.26248,-0.4018,1,G,15.1132,-0.660413,2.973,14.8028,3.04547,2.28472,1.78938,1,41.5869
147048,247900505,G,40.5011,6.77222,3.08447,39.8114,7.44157,2.37884,0.427384,1,T,3.52528,0.958689,-0.598382,3.33756,1.13011,1.80358,-0.558,-1,3.24627
147048,247917337,G,30.0168,8.47491,3.17018,-28.6203,9.04844,-1.86877,0.357952,-1,T,3.60975,0.659542,-0.358968,-3.52921,0.750902,-2.25183,-0.498432,-1,2.41073
147048,248040737,G,26.7226,-4.35214,8.68077,-24.8955,9.71066,-1.67064,2.03553,-1,T,11.9745,-2.18876,1.09078,-11.7216,2.4455,-2.27104,2.67926,1,4.28702
147048,248105417,G,15.0769,-2.36728,-2.82598,14.6189,3.68649,2.08632,-2.2681,-1,G,13.2968,-3.95932,-3.71894,12.1362,5.43201,1.54372,-2.38749,1,2.52422
147048,248115017,G,5.58471,4.23961,-2.97777,-2.08239,5.18087,-0.391835,-0.612315,1,G,6.41131,-3.21442,4.83073,-2.72493,5.80245,-0.453873,2.15793,-1,10.7847
147048,248115209,G,15.9699,-6.62777,-1.12473,14.4857,6.72252,1.51079,-2.97349,1,T,5.3126,1.04126,-0.347224,-5.1969,1.09763,-2.25903,-0.321869,1,18.2562
147048,248134873,G,24.4997,2.44272,-4.07099,-24.0351,4.74761,-2.32463,-1.03035,-1,G,13.0109,-0.186556,-3.71218,-12.4682,3.71686,-1.92496,-1.62101,1,2.9808
147048,248169113,G,14.3979,7.3178,-1.373,-12.3229,7.44548,-1.27782,-0.185468,1,T,11.4226,3.70047,-4.22676,-9.94513,5.61774,-1.33593,-0.851691,-1,4.25146
147048,248324401,G,5.22069,-2.7921,-2.54318,3.6029,3.77672,0.848453,-2.40282,1,G,4.73022,0.899314,4.12767,2.12542,4.2245,0.483998,1.35627,-1,7.75331
147048,248357593,G,33.6152,8.57061,9.32437,-31.1379,12.6649,-1.63175,0.827495,1,T,4.33444,-0.144322,2.04728,-3.81628,2.05236,-1.37896,1.64117,1,4.24979
147048,248391729,G,7.58775,-4.66462,-1.35551,5.8281,4.85758,1.01584,-2.85879,1,G,3.94785,-2.62739,-2.87248,0.648084,3.89286,0.165721,-2.31166,-1,4.48105
147048,248439353,G,6.84922,4.97556,1.01394,-4.59527,5.07782,-0.812556,0.201031,1,T,18.633,-14.4104,5.49016,10.4583,15.4208,0.634711,2.77758,-1,21.992
147048,248475689,G,12.3346,1.41175,3.60346,11.7113,3.87014,1.82666,1.1974,-1,G,7.68176,1.9446,4.11889,6.18478,4.55485,1.11323,1.1297,1,3.08012
147048,247252122,G,20.0306,3.71857,0.176631,-19.6813,3.72276,-2.36718,0.0474641,-1,G,8.69249,-2.04956,3.39782,-7.7332,3.9681,-1.42052,2.11356,-1,7.60901
147048,247297474,G,86.9325,10.2765,-15.3029,-84.9556,18.4333,-2.23269,-0.979428,-1,T,11.5292,1.8522,-1.14297,-11.3214,2.17647,-2.35125,-0.552888,1,2.8039
147048,247349834,G,16.0087,6.51664,-4.1882,14.0093,7.74646,1.35455,-0.571221,-1,T,5.47123,2.55924,1.34988,4.64234,2.89342,1.25134,0.485369,1,4.80387
147048,247474154,G,21.7222,6.3613,2.08751,20.6644,6.69507,1.84545,0.317086,-1,T,7.89274,1.73885,-0.329907,7.69101,1.76987,2.17528,-0.187498,-1,2.07637
147048,247533898,G,16.1651,-4.07024,8.18418,13.3323,9.14044,1.17158,2.03231,1,G,8.74559,-4.03089,3.13595,7.09873,5.10708,1.13214,2.48042,-1,3.05611
147048,247602618,G,11.4126,-2.78308,5.07236,9.83675,5.7857,1.30091,2.07262,1,T,19.8197,-3.11006,-3.20246,19.3101,4.46411,2.17081,-2.34156,1,9.36427
147048,247608106,G,14.266,-7.42713,-2.63615,-11.891,7.88109,-1.19963,-2.80053,1,T,6.69826,-2.28699,1.65115,-6.07445,2.82075,-1.51024,2.51627,-1,4.62692
147048,247630794,G,4.58037,1.21567,-4.13167,1.55564,4.30681,0.353778,-1.28464,-1,G,7.76021,-7.44264,1.84516,1.18837,7.66795,0.154365,2.89857,1,10.0378
147048,247705682,G,22.1241,18.5345,-8.01594,9.03775,20.1937,0.433818,-0.408194,1,T,5.34205,-2.92189,1.52204,4.20384,3.29455,1.06373,2.66136,-1,17.1209
147048,247753930,G,10.5974,4.77014,6.24981,7.10484,7.86221,0.811592,0.918871,1,T,7.04187,-0.882218,-1.16748,6.88734,1.46333,2.25322,-2.21791,1,8.62646
147048,247813954,G,8.88339,0.340749,-6.24037,-6.31229,6.24967,-0.888441,-1.51625,1,T,4.06501,1.60438,0.423932,-3.70936,1.65945,-1.54417,0.25833,-1,5.44177
147048,247827346,G,12.6693,-3.3058,-3.8701,11.6015,5.08979,1.56202,-2.27772,1,G,5.71823,3.59946,2.8321,-3.42201,4.58005,-0.69087,0.666647,1,16.4327
147048,247828146,G,7.87482,-1.50641,-0.944389,7.67076,1.77796,2.16826,-2.58162,-1,G,10.5861,-4.10364,-7.69612,5.99871,8.72182,0.642628,-2.06066,-1,6.91526
147048,247863050,G,9.98438,3.12866,2.6602,-9.10009,4.10672,-1.53622,0.70465,1,G,17.8847,5.32354,4.78263,16.3901,7.15638,1.5664,0.731926,-1,24.4275
147048,247902810,G,6.55187,-1.63671,5.61935,2.94277,5.85285,0.483709,1.85422,-1,G,7.25735,-0.42561,7.11097,1.38239,7.12369,0.192858,1.63058,1,2.38189
147048,247917018,G,9.88145,9.02678,-2.26045,3.32256,9.30551,0.349872,-0.24537,-1,T,3.17985,0.218902,0.767456,3.07626,0.798064,2.05884,1.29294,-1,6.47618
147048,247934442,G,18.936,6.60253,-6.80453,16.391,9.4813,1.31532,-0.800464,1,T,7.14913,2.56117,-1.38035,6.52947,2.90946,1.54781,-0.494323,1,2.02956
147048,247958370,G,11.6679,-4.18898,1.02115,-10.8415,4.31165,-1.65259,2.90248,-1,G,7.77482,-0.756925,4.4213,-6.34948,4.48562,-1.14697,1.74035,1,5.32981
147048,248009298,G,9.67332,-7.99556,3.92567,3.77121,8.90729,0.411659,2.68519,1,T,7.67928,0.172593,2.54802,-7.2414,2.55386,-1.76509,1.50316,-1,13.6368
147048,248075362,G,14.5374,-2.98397,1.97378,14.0899,3.57769,2.07963,2.5572,1,T,3.03397,1.10575,0.867954,2.6866,1.40571,1.4032,0.665495,1,3.96226
147048,248224922,G,16.8391,-5.814,-1.85115,15.6944,6.10158,1.67371,-2.83335,-1,T,6.85834,-0.539999,-1.39847,6.69166,1.4991,2.20146,-1.93929,1,3.08199
147048,248296538,G,61.0014,3.2404,-16.4531,-58.6512,16.7691,-1.96505,-1.37634,-1,T,4.09142,1.03385,-0.465982,-3.92971,1.13401,-1.95615,-0.423457,1,4.02368
147048,248389898,G,123.93,28.6876,2.69547,-120.534,28.814,-2.13821,0.0936843,-1,T,3.27641,0.504323,0.702216,-3.15852,0.864551,-2.00702,0.947967,1,4.23974
147048,247263627,G,28.7515,-8.04867,-2.4413,27.4936,8.41077,1.9002,-2.8471,1,G,6.27019,5.15886,0.599441,-3.51155,5.19357,-0.633005,0.115678,-1,25.2911
147048,247319475,G,13.6576,-5.21677,9.16621,8.67668,10.5468,0.750286,2.08821,1,T,3.76384,0.727674,-0.630582,-3.63706,0.962882,-2.03923,-0.714037,1,13.6051
147048,247391067,G,5.34757,0.977633,0.54836,-5.22771,1.12092,-2.24427,0.511178,1,T,103.024,19.5437,-8.5755,-100.789,21.3423,-2.25651,-0.413489,1,4.39085
147048,247428691,G,9.60428,-2.45424,-3.29419,-8.68078,4.10792,-1.49314,-2.2111,1,G,9.82329,-5.09107,-2.76607,-7.93195,5.79397,-1.11983,-2.64389,-1,2.79092
147048,247488595,G,40.7319,-9.48395,-5.72829,-39.1959,11.0796,-1.97601,-2.59824,1,T,3.44114,-1.10358,0.436473,-3.2283,1.18676,-1.72606,2.76497,-1,3.3685
147048,247520323,G,13.9963,-8.75293,-7.70551,-7.73926,11.6614,-0.622645,-2.41975,-1,T,3.63224,1.64082,-0.573937,3.18752,1.73831,1.36669,-0.336484,1,13.0735
147048,247571219,G,25.7955,-6.41087,-1.12982,-24.9604,6.50966,-2.05374,-2.96715,-1,T,3.00507,-0.771808,0.730215,-2.80899,1.0625,-1.69934,2.38388,-1,2.56601
147048,247690979,G,8.48604,-5.72396,-3.03751,-5.47827,6.47998,-0.76774,-2.65371,1,T,4.32945,-2.00394,-3.34139,-1.88476,3.89623,-0.46662,-2.11102,-1,3.10027
147048,247722331,G,12.9041,6.97585,-6.05779,-9.00809,9.23901,-0.863589,-0.715077,1,T,7.0373,0.579781,1.20856,-6.90765,1.34044,-2.34206,1.1235,-1,7.98415
147048,247834483,G,13.5034,4.21233,11.7841,-5.0716,12.5143,-0.394918,1.22749,-1,T,3.12756,-0.876314,0.148804,2.99673,0.888859,1.92979,2.97339,-1,10.8977
147048,247866243,G,14.6785,0.702771,11.5852,8.98529,11.6065,0.712363,1.51021,-1,T,3.07907,-0.328466,-0.804388,-2.95205,0.868868,-1.9372,-1.95847,-1,12.7501
147048,247931283,G,15.7653,3.83406,-2.39432,15.103,4.52026,1.92115,-0.558231,-1,G,7.39397,-3.17571,2.66651,6.12079,4.14674,1.1814,2.44313,1,9.24092
147048,247990427,G,5.52372,1.11434,5.18147,1.55272,5.29994,0.288932,1.35896,-1,T,7.52335,-5.13404,5.01232,2.26006,7.17508,0.309999,2.36819,1,5.96803
147048,248217963,G,21.5169,-3.77626,15.9605,13.9272,16.4012,0.770595,1.80312,-1,T,6.02264,0.275276,5.37993,2.69103,5.38697,0.480804,1.51967,-1,3.81947
147048,248299491,G,9.96319,-2.58703,9.60936,0.470477,9.95151,0.0472593,1.83378,1,T,5.71009,2.43757,4.89301,1.64638,5.46657,0.296796,1.10861,-1,5.5524
147048,248288219,G,7.99026,-3.27924,-3.71765,-6.26568,4.95725,-1.05627,-2.29362,1,G,10.9454,1.66478,-10.3923,3.00326,10.5248,0.281614,-1.41195,-1,12.0921
147048,248334587,G,31.606,-1.65505,-7.78786,30.5866,7.96178,2.05558,-1.7802,1,T,5.66397,-1.32163,-0.784706,5.45041,1.53703,1.9783,-2.60579,-1,2.83508
147048,248370435,G,16.4274,-3.30605,2.06781,-15.9575,3.89946,-2.11685,2.58266,1,T,11.383,-0.447391,2.1135,-11.1756,2.16034,-2.34583,1.7794,-1,2.37472
147048,248467339,G,12.5144,6.88496,8.66974,-5.8337,11.071,-0.505172,0.89964,-1,T,6.68763,5.14751,3.84447,-1.85373,6.42471,-0.284671,0.641489,-1,2.86974
147048,247275116,G,13.2401,0.493528,-6.86793,-11.3083,6.88564,-1.27119,-1.49906,-1,G,10.0603,-0.356401,8.45765,5.43495,8.46515,0.604536,1.61291,1,22.4914
147048,247431324,G,14.2282,-1.11404,-4.51091,-13.4477,4.64644,-1.78444,-1.81292,-1,G,7.10095,3.11973,3.62986,5.2444,4.78629,0.94746,0.860834,-1,19.5662
147048,247489716,G,9.76811,-6.05066,-6.9038,-3.33645,9.18003,-0.355887,-2.29043,1,T,4.40796,-3.5973,0.233286,-2.53455,3.60486,-0.655198,3.07683,-1,5.37712
147048,247624652,G,8.73505,-1.73055,-5.16713,-6.82611,5.44923,-1.04926,-1.89397,1,T,6.15483,-4.52114,-0.576666,-4.13491,4.55777,-0.814226,-3.01473,-1,5.43042
147048,247751764,G,32.5378,-3.65354,-6.25308,-31.7215,7.2422,-2.183,-2.09958,1,T,2.70245,-0.831391,0.290963,-2.55269,0.880835,-1.7857,2.80494,-1,3.39119
147048,247854252,G,26.3294,17.4743,-7.36597,-18.2651,18.9634,-0.855096,-0.398928,1,T,14.4127,8.43248,-2.07357,-11.5025,8.68368,-1.09337,-0.241119,1,3.67893
147048,247865708,G,9.67227,-4.12633,-1.90408,8.53753,4.54447,1.38802,-2.70926,-1,G,18.5214,11.7696,-4.12932,13.6914,12.473,0.948786,-0.337427,1,14.3504
147048,247870300,G,16.3232,6.19725,-15.0675,-1.00005,16.2922,-0.0613438,-1.18059,1,T,4.04173,0.829479,-1.44822,3.67954,1.66895,1.53161,-1.05065,-1,9.24156
147048,247931316,G,7.9031,-4.57616,2.58603,5.90077,5.25631,0.965468,2.62722,1,G,10.8286,7.19707,-5.8207,-5.61863,9.25626,-0.574826,-0.68006,1,18.261
147048,248013668,G,21.9785,-8.28033,-1.20851,20.3229,8.36805,1.62039,-2.99667,1,T,7.32279,-1.6014,0.763499,7.10386,1.77409,2.09574,2.6967,-1,2.91448
147048,248021740,G,6.17083,4.62933,0.470882,4.05161,4.65322,0.786938,0.101368,-1,G,13.0521,-8.74755,-0.307586,9.68154,8.75296,0.954436,-3.10644,1,12.8037
147048,248025412,G,20.6975,-4.51059,-5.21559,-19.5148,6.89549,-1.7633,-2.28384,1,T,4.44235,-1.97214,0.262475,-3.97053,1.98953,-1.44171,3.00928,-1,3.72723
147048,248093876,G,6.50261,4.83664,2.74517,3.36805,5.56138,0.573632,0.516238,-1,G,5.45558,-1.3378,-4.53228,2.72413,4.7256,0.548537,-1.85782,1,9.51041
147048,248121852,G,12.169,4.07216,-8.63195,-7.5485,9.54427,-0.725541,-1.13,1,T,5.45997,3.12376,-3.80873,-2.35284,4.92588,-0.461132,-0.883884,1,2.48831
147048,248155988,G,10.5426,3.26463,0.333212,10.0183,3.28159,1.83504,0.101715,-1,G,5.44322,-3.11006,-2.77278,3.50095,4.16663,0.76378,-2.41346,-1,8.17317
147048,248254684,G,21.4295,8.18799,6.28469,-18.7795,10.3218,-1.35982,0.654639,1,T,4.47195,0.243232,2.08412,-3.94771,2.09827,-1.38931,1.45461,1,3.63782
147048,248259828,G,8.96183,4.54606,3.67566,6.79162,5.84612,0.991241,0.679925,1,T,6.02737,-1.34882,-0.0150271,5.87354,1.3489,2.17725,-3.13045,-1,6.37552
147048,248327108,G,6.62367,1.65619,-6.37531,0.688656,6.58692,0.104359,-1.31663,-1,G,5.45399,3.48785,3.64198,2.07502,5.04273,0.40068,0.807013,1,10.2127
147048,248363548,G,13.1029,-4.36835,-4.80831,11.3786,6.49633,1.32666,-2.30829,1,T,4.95256,0.379911,-1.42652,-4.72625,1.47624,-1.88033,-1.31052,-1,15.0653
147048,248384228,G,8.31166,-2.77015,-1.46465,-7.69764,3.13352,-1.63097,-2.65523,1,G,7.46305,1.47701,-3.66312,-6.33135,3.94968,-1.25057,-1.18752,-1,4.9054
147048,248403364,G,5.11976,-4.49934,-1.81987,-1.62626,4.85345,-0.3291,-2.75724,-1,G,6.00073,5.84888,1.33663,0.040993,5.99966,0.00683249,0.224669,-1,10.9132
147048,248508829,G,21.5364,-1.08699,-6.76908,-20.4158,6.8558,-1.81143,-1.73002,-1,T,5.24188,-1.24879,-1.37204,-4.90144,1.85526,-1.69869,-2.3092,-1,2.09322
147048,248573677,G,17.2308,10.4268,3.1979,-13.3396,10.9062,-1.0307,0.297592,1,G,14.7167,9.27835,0.655892,-11.404,9.30151,-1.03254,0.0705732,-1,2.29151
147048,248685621,G,9.75254,0.380745,3.56589,-9.06865,3.58616,-1.65787,1.46443,1,G,5.21893,3.02606,4.24408,-0.23827,5.21241,-0.0456962,0.951393,-1,8.05756
147048,248691893,G,49.9516,-5.57154,7.54456,-49.0632,9.37883,-2.35681,2.20689,-1,T,6.10643,-2.1216,0.287665,-5.71782,2.14101,-1.7088,3.00683,1,4.5853
147048,248720477,G,31.3334,-8.1709,4.18394,29.9584,9.17981,1.89864,2.66835,-1,G,14.6967,9.03745,-3.51638,11.0427,9.69744,0.976148,-0.371066,1,20.8923
147048,248801053,G,24.0383,-4.10743,-10.7266,-21.1163,11.4861,-1.36895,-1.93649,1,T,5.1461,-2.15728,-0.35048,-4.65774,2.18556,-1.50079,-2.98054,-1,5.04781
147048,248839565,G,34.5309,-6.17393,10.4566,-32.3252,12.1432,-1.70577,2.10415,-1,T,3.27028,-0.854059,-0.066313,-3.15432,0.856629,-2.01462,-3.0641,1,3.57588
